Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades 
531847,ASTAR,B,713.65,713.9,713.65,713.85,4,0.03,2
531917,TWINSTAR,Z,1.2,1.2,1.2,1.2,2700,0.03,4
532402,USGTECH,X,5.75,5.75,5.26,5.55,482,0.03,13
532378,UNIVARTS,XT,2.07,2.07,2.07,2.07,1554,0.03,2
532416,NEXTMEDIA,T,5.3,5.49,5.28,5.35,577,0.03,8
532441,RAINBOWDQ,Z,3.7,3.95,3.59,3.95,711,0.03,13
590056,SALONACOT,B,244.5,244.5,236.85,237.4,12,0.03,10
538935,ABHIFIN,XT,26.1,26.1,26.1,26.1,102,0.03,4
539123,VBIND,X,5.08,5.6,5.08,5.08,583,0.03,12
538539,JTAPARIA,XT,6.85,6.85,6.5,6.5,386,0.03,13
532855,HARYNACAP,X,50.5,52,50.5,52,65,0.03,4
533018,SIMPLXMIL,X,25.55,28.1,25.55,28.1,128,0.03,4
533181,ISFT,B,125.95,125.95,125.1,125.1,20,0.03,6
540788,ASPIRA,X,40.5,40.5,37.8,40.5,88,0.03,7
542847,NIESSPL,B,0.82,0.82,0.81,0.81,3661,0.03,3
539190,DFL,XT,56.55,56.55,56.55,56.55,56,0.03,5
539378,SML,XT,27.5,27.5,27.5,27.5,116,0.03,6
540081,GOVNOW,B,3.35,3.35,3.35,3.35,814,0.03,8
539947,JLL,XT,40.95,40.95,37.05,40.9,50,0.02,4
539354,POLYSPIN,X,59.45,59.55,57.3,57.3,27,0.02,4
539218,SAUMYA,X,84,84,80,80,31,0.02,3
543144,08MPD,B,2.27,2.3,2.15,2.23,728,0.02,21
533270,BEDMUTHA,B,54.4,55.55,54.4,55.3,32,0.02,5
533167,COROENGG,X,32,32,32,32,51,0.02,3
532759,ATLANTA,T,12.7,13.35,12.65,13.35,191,0.02,9
538541,INCEPTUM,Z,7.32,8.08,7.32,7.32,236,0.02,7
538542,GOLDCOINHF,X,6.25,6.5,6.25,6.5,262,0.02,5
538402,SPS,T,79.8,83.4,79.8,83.35,27,0.02,5
538575,SOLISMAR,Z,0.79,0.79,0.79,0.79,2000,0.02,2
538674,CITYONLINE,Z,5.98,5.98,5.42,5.42,361,0.02,11
538963,PACT,XT,1.76,1.76,1.68,1.68,1020,0.02,3
537838,NEGOTIUM,XT,0.87,0.87,0.83,0.83,1887,0.02,8
543628,HDFCMOMENT,B,184.7,184.7,183,183,11,0.02,3
543470,SOFTTECH,B,167.1,170.2,167.1,170.2,10,0.02,3
532444,TSPIRITUAL,XT,1.27,1.27,1.27,1.27,1913,0.02,2
532629,MBECL,T,4.21,4.21,4.21,4.21,503,0.02,2
532113,BRIJLEAS,XT,4.4,4.4,4.23,4.23,484,0.02,14
531931,SAICAPI,XT,101,101,101,101,23,0.02,2
531771,SHRADDHA,XT,19.4,19.4,19.4,19.4,100,0.02,1
531525,ACESOFT,X,17.75,17.75,17,17.75,118,0.02,6
531652,THIRDFIN,X,17.7,19.5,17.7,17.7,92,0.02,3
531578,KMFBLDR,X,4.96,4.96,4.96,4.96,352,0.02,8
530909,ERPSOFT,XT,87.15,87.15,82.8,82.8,26,0.02,5
530943,SABTN,T,1.71,1.78,1.71,1.78,1280,0.02,4
531157,ORGCOAT,X,6.21,6.21,5.9,6.12,267,0.02,6
531155,EPSOMPRO,X,4.95,5.21,4.95,4.95,421,0.02,8
530179,RSCINT,XT,5.57,5.57,5.57,5.57,431,0.02,1
530133,AMCOIND,X,65.9,65.9,62.2,64.8,25,0.02,5
530095,PRADHIN,XT,34.8,34.8,34.75,34.75,45,0.02,6
530281,QUANTDIA,XT,25,27.5,25,27.5,57,0.02,5
530839,CLIOINFO,XT,5.04,5.04,4.85,5.04,486,0.02,6
530669,ACEENGITEC,XT,13.55,13.55,12.9,13.4,142,0.02,6
530429,ASHISHPO,X,19.95,19.95,19.95,19.95,105,0.02,3
526983,ASHOKRE,P,6.33,6.33,6.33,6.33,300,0.02,2
526751,GRATEXI,XT,13.5,13.5,12.85,13.5,131,0.02,6
526827,SPICEISL,XT,9.34,9.8,8.88,9.77,170,0.02,15
526373,CINDHO,X,35.6,35.6,35.6,35.6,55,0.02,3
526662,ARENTERP,B,34.05,34.25,34.05,34.25,62,0.02,4
500174,GLFL,B,2.88,2.88,2.79,2.79,694,0.02,2
500248,KRIFILIND,X,3.26,3.43,3.26,3.26,489,0.02,6
506543,MPAGI,X,6.73,6.73,6.73,6.73,248,0.02,3
501622,AMALGAM,XT,28.8,28.85,28,28,60,0.02,7
502271,RASSIREF,XT,8.5,8.92,8.5,8.92,207,0.02,3
512215,STEPHANOTIS,X,23.4,23.4,23.4,23.4,92,0.02,1
512099,EY,XT,90.45,90.45,90.45,90.45,20,0.02,1
513513,ADITYA,X,9.44,9.44,8.81,9.39,260,0.02,11
513309,GOLKONDA,Z,28.55,28.55,28.55,28.55,60,0.02,2
507962,RAJATH,X,13.42,13.42,13.42,13.42,115,0.02,1
507966,RASRESOR,X,32.3,35,32.3,32.3,77,0.02,7
508664,BESTEAST,XT,55,55,53.65,53.65,30,0.02,5
511543,GSBFIN,X,9.5,9.5,9.5,9.5,200,0.02,1
521149,PRIMEURB,X,6,6,6,6,317,0.02,4
519285,TARAI,XT,5.95,5.95,5.51,5.51,424,0.02,15
519299,PRIMIND,Z,5.19,5.73,5.19,5.7,309,0.02,10
516032,SARDAPPR,XT,18.45,18.45,18.45,18.45,100,0.02,1
513687,SPECTRA,X,6.31,6.31,6,6,377,0.02,2
514312,JAIHINDS,XT,32.4,32.4,30.8,30.8,40,0.01,4
516106,SHKARTP,X,7.4,7.5,7.4,7.5,151,0.01,13
517431,NARMP,XT,11.56,11.6,11.56,11.6,74,0.01,3
519064,ZKHANDEN,XT,46,46,46,46,25,0.01,2
521240,SAMBANDAM,X,140,140,140,140,8,0.01,2
522091,UVDRHOR,X,72.85,72.85,72.85,72.85,10,0.01,1
511559,TIMESGTY,B,47.65,48.05,46.7,47.8,31,0.01,7
511593,LIBORDFIN,X,6.45,6.7,5.9,5.99,228,0.01,16
511618,JIKIND,Z,0.69,0.7,0.66,0.66,1345,0.01,10
511714,NIMBSPROJ,X,37.05,39.9,37.05,39.1,18,0.01,3
511187,MILLENNIUM,XT,1.7,1.7,1.62,1.62,806,0.01,11
511194,ICDSLTD,T,24.05,24.85,24.05,24.6,55,0.01,7
511451,DHARFIN,X,7.23,7.23,7.23,7.23,102,0.01,4
509760,MODRNSH,XT,21.1,21.1,21,21,26,0.01,8
513252,JAYUSH,XT,679.95,679.95,679.85,679.85,2,0.01,2
512591,PULSRIN,XT,12.76,12.76,12.76,12.76,100,0.01,1
512064,VISVEN,X,84.8,84.8,84.8,84.8,10,0.01,1
511728,KZLFIN,X,19.5,19.5,19.5,19.5,26,0.01,2
512489,OASISEC,X,68.5,68.5,62.15,68.5,8,0.01,3
501945,DHENUBUILD,XT,1.7,1.7,1.7,1.7,773,0.01,7
504398,SJCORP,XT,38.25,38.25,38.25,38.25,25,0.01,1
504220,WSIND,T,17.65,17.65,17.65,17.65,50,0.01,1
506166,APIS,XT,43.7,43.7,43.7,43.7,15,0.01,1
506079,LAKPRE,Z,5.42,5.42,5.42,5.42,95,0.01,2
507486,CAPRO,XT,69.65,73,69.65,73,17,0.01,3
506935,CONTCHM,XT,79.75,79.75,79,79,10,0.01,5
506640,GUJCMDS,XT,53.2,58.8,53.2,58.3,11,0.01,2
501151,KARTKIN,XT,688,688,688,688,2,0.01,1
500358,RAMAPETRO,X,3.6,3.98,3.6,3.98,320,0.01,3
500370,SALORAINTL,X,35.5,37.7,35.5,37,14,0.01,3
526568,LONTE,XT,27,27,27,27,29,0.01,4
526500,STRGRENWO,XT,33.85,34,33,34,25,0.01,3
526887,INDOCRED,XT,1.89,1.89,1.89,1.89,499,0.01,3
526905,PADMAIND,X,3.24,3.24,3.24,3.24,202,0.01,4
530495,STRATMONT,X,14.55,14.55,14.55,14.55,83,0.01,5
530747,INDOASIAF,X,11.94,12.29,11.38,11.45,62,0.01,8
530065,LORDSHOTL,XT,8.42,8.43,8.42,8.43,87,0.01,3
530207,BRAWN,XT,20,20,20,20,29,0.01,2
526187,ASHRAM,XT,4.1,4.2,3.9,4.1,205,0.01,6
524727,SDL,X,13.23,13.23,13.23,13.23,64,0.01,5
524434,ASINPET,XT,20.1,20.1,19.6,19.6,40,0.01,7
523896,APIL,XT,29,29,29,29,21,0.01,4
523425,SUNRAJDI,Z,6.5,6.5,6.5,6.5,181,0.01,5
523782,MITSHI,X,13,13,12.95,12.95,65,0.01,4
523844,CONSTRONIC,XT,10.42,10.42,9.5,9.51,101,0.01,4
530929,EUROASIA,P,14.99,14.99,14.99,14.99,100,0.01,1
531051,VINTAGES,X,9.16,9.16,9.16,9.16,120,0.01,7
530993,SARTHAKGL,XT,9.75,9.75,9.75,9.75,100,0.01,1
530985,JPTSEC,XT,5.7,5.7,5.7,5.7,171,0.01,8
531272,NIKKIGL,X,7.72,7.72,7.72,7.72,77,0.01,2
531240,SHAMROIN,XT,4.76,4.76,4.76,4.76,242,0.01,5
531259,ESHAMEDIA,XT,5.3,5.55,5.12,5.55,201,0.01,5
531380,CSURGSU,X,49.9,50.4,49.9,50.4,10,0.01,4
531338,MILESTONE,X,13.1,13.75,13,13.75,90,0.01,3
531334,VIKALPS,XT,6.05,6.05,6.05,6.05,100,0.01,5
531352,PEETISEC,XT,29.4,29.4,29.35,29.35,22,0.01,2
531582,BERYLSE,XT,11.2,11.2,10.6,10.6,71,0.01,3
531651,NATGENI,XT,99.2,99.2,99.2,99.2,13,0.01,2
531509,STEP2COR,X,18.9,19,18.9,19,53,0.01,5
531471,DUKEOFS,X,8.05,8.05,7.71,8.05,68,0.01,6
531433,SUNGOLD,XT,2.9,2.9,2.82,2.82,198,0.01,7
531769,PFLINFOTC,Z,3.2,3.2,3.2,3.2,185,0.01,4
531680,MAYUR,XT,6.5,6.5,6.5,6.5,110,0.01,2
532056,ADIEXRE,XT,16.6,16.6,16.5,16.5,52,0.01,4
532001,INDCTST,X,33.45,33.45,33.1,33.1,25,0.01,5
532379,FIRSTFIN,XT,6.69,6.69,6.07,6.5,107,0.01,4
543388,DSPNEWETF,B,205.1,205.1,205,205,5,0.01,5
543607,HDFCGROWTH,B,87.87,88.94,87.87,88.94,6,0.01,2
590057,EQUIPPP,T,39,39.5,39,39,16,0.01,4
543665,HDFCNIFIT,B,312.1,312.49,310.1,310.11,4,0.01,4
543666,HDFCPVTBAN,B,209,210.9,208.5,210.41,6,0.01,6
535620,BINNYMILLS,X,100,100,100,100,8,0.01,3
535693,BRAHMINFRA,X,28.5,28.9,28.1,28.1,46,0.01,4
534796,CDG,X,16.1,16.1,16.1,16.1,86,0.01,2
539112,SAB,X,78,79.85,78,79.85,12,0.01,3
538732,VGCL,B,51.8,51.8,49.9,50.5,20,0.01,7
538568,FRUTION,XT,36,36.95,34.25,36.95,18,0.01,3
532866,QUINTEGRA,T,1.02,1.02,1.02,1.02,752,0.01,4
542848,NIESSPM,B,1.5,1.56,1.48,1.55,372,0.01,6
543186,11DPD,B,2.15,2.15,2.09,2.09,351,0.01,4
543176,11MPR,B,6.56,6.56,6.55,6.55,106,0.01,3
542627,CHANDNIMACH,X,15.9,15.9,15.8,15.85,85,0.01,4
540829,CHANDRIMA,XT,6.2,6.74,6.2,6.7,224,0.01,5
540728,SAYAJIIND,X,175,185,175,184.95,7,0.01,3
539384,KRISHNACAP,XT,25.5,25.5,25.5,25.5,50,0.01,1
540154,IDFSENSEXE,A,644.3,644.3,644.3,644.3,1,0.01,1
540159,PURPLE,X,7.27,7.27,7.17,7.17,198,0.01,6
540597,CONTAINER,XT,5.3,5.3,5.25,5.25,138,0.01,6
540243,NEWLIGHT,X,15,15,13.65,13.65,94,0.01,5
540254,MTPL,X,10.45,10.45,10.45,10.45,12,0,1
540481,CLFL,X,11.85,11.85,11.85,11.85,1,0,1
540083,TVVISION,T,2.73,2.73,2.73,2.73,100,0,1
540062,GOLDENCREST,X,43.25,43.25,43.25,43.25,1,0,1
540026,LAHL,XT,4.45,4.45,4.14,4.14,11,0,5
539409,NEERAJ,XT,15.5,15.5,15.5,15.5,5,0,1
539383,MINFY,Z,8.41,8.81,7.99,8.81,5,0,4
539267,SAMSRITA,X,27,27,25.25,26.9,9,0,7
539291,VASUDHAGAM,X,7.08,7.08,7.08,7.08,20,0,1
539480,LICNETFN50,B,193.1,193.1,192.25,192.25,2,0,2
540703,PROCLB,XT,11.16,11.16,11.16,11.16,25,0,1
540953,KENVI,B,45.9,45.9,45.9,45.9,5,0,4
542677,MAHESH,X,14.85,14.85,14.85,14.85,25,0,1
543175,11MPD,B,1.67,1.67,1.41,1.56,35,0,8
543173,11DPR,B,5.93,5.93,5.93,5.93,8,0,1
542841,NIEHSPE,B,1.54,1.54,1.54,1.54,100,0,1
542842,NIESSPK,B,62.45,62.45,62.45,62.45,2,0,2
542846,NIEHSPL,B,1.1,1.1,1.08,1.08,362,0,4
542804,NIESSPJ,B,24.8,24.8,24.8,24.8,1,0,1
542808,NIESSPC,B,9.55,9.55,9.5,9.5,10,0,4
542810,NIESSPA,B,3.77,3.77,3.77,3.77,1,0,1
543150,08GPG,B,1.01,1.01,0.96,0.96,208,0,8
542866,COLABCLOUD,XT,64.95,64.95,64.95,64.95,6,0,1
538464,TPROJECT,X,2.45,2.45,2.23,2.45,128,0,6
538743,MUDUNURU,XT,10.06,10.06,10.06,10.06,1,0,1
539120,BFFL,X,17.2,17.2,17.2,17.2,1,0,1
539131,CLLIMITED,Z,5.69,5.69,5.69,5.69,14,0,3
539174,HELPAGE,X,14.75,14.75,14.75,14.75,1,0,1
539175,INDRAIND,XT,4.15,4.15,4.15,4.15,110,0,6
538881,GALADAFIN,XT,10.95,10.95,10.95,10.95,1,0,1
538897,SHRINIWAS,XT,15.45,15.45,15.45,15.45,25,0,1
533941,THOMASCOTT,T,44.7,44.7,44.7,44.7,10,0,1
533629,TIJARIA,T,7.15,7.15,6.81,7.03,11,0,3
533499,BGLOBAL,Z,3.45,3.45,3.45,3.45,1,0,1
536846,YURANUS,XT,8.6,8.6,8.6,8.6,3,0,2
537840,RAUNAQEPC,XT,25.85,25.85,25.8,25.8,8,0,3
543677,ICICIFIN,B,16.45,16.5,16.35,16.35,25,0,7
590068,KHAITANLTD,T,47,48.6,47,48.2,5,0,3
543571,ICICIINFRA,B,52.56,52.7,52.56,52.63,5,0,5
543575,MOMENTUM,B,18.83,18.83,18.26,18.32,9,0,9
